title,text,subject,date
Morphed video circulates falsely showing PM Modi dancing at private party (Variant 771),A morphed video that appeared to show Prime Minister Narendra Modi dancing at a private party and making controversial statements circulated widely before the 2024 elections. The video was identified as a deepfake by technology experts at multiple organisations. The Election Commission of India flagged the video to social media platforms for removal. The BJP filed a police complaint. The incident highlighted the growing threat of AI-generated political disinformation.,Fake Politics,"June 13, 2018"
Viral fake: Virat Kohli retires from all forms of cricket citing depression (Variant 772),A fake news post claiming that Indian cricket team star Virat Kohli had announced his retirement from all forms of cricket in an emotional statement citing personal and mental health struggles went viral on social media. The Board of Control for Cricket in India clarified that no such announcement had been made. Kohli's management team also denied the news. The post appeared to use a cloned version of a verified sports news website.,Fake Sports,"April 09, 2022"
Fake: India to introduce mandatory chip implant for all Aadhaar holders (Variant 773),A viral message claimed that the government had issued a notification requiring all Aadhaar card holders to get a microchip implanted under their skin by a specific date or face cancellation of their Aadhaar-linked benefits including bank accounts and ration cards. The Unique Identification Authority of India issued an immediate clarification that no such mandate had been issued. The fake message caused considerable panic especially in rural areas.,Fake Policy,"February 16, 2025"
False claim: Petrol prices to increase by Rs 50 per litre from next month (Variant 774),A fake notification purportedly from the Ministry of Petroleum and Natural Gas claiming that petrol prices would be increased by Rs 50 per litre and diesel by Rs 40 per litre from the first of the following month circulated widely. The Ministry issued a denial. The fake notification used an official-looking letterhead but contained errors that identified it as forged. Such fake fuel price notifications appear periodically on social media.,Fake Policy,"June 26, 2019"
Fabricated: Tata Group to shut down all Indian operations and relocate to Singapore (Variant 775),A fabricated business news report claimed that the Tata Group had decided to shut down its India operations over the next three years and relocate its headquarters to Singapore due to unfavourable tax policies. Tata Sons issued a strong denial calling the report completely false and baseless. The story appeared on a website designed to look like a reputable financial news portal. It caused a temporary dip in Tata group stocks before being clarified.,Fake Business,"September 06, 2023"
Viral: Banks to deduct Rs 5000 from all savings accounts as COVID cess (Variant 776),"A viral WhatsApp message claimed that the RBI had issued a circular directing all banks to deduct Rs 5,000 from all savings account holders as a one-time COVID recovery cess. The Reserve Bank of India issued an immediate public clarification that it had not issued any such circular. The fake message spread panic among account holders particularly senior citizens and those with small deposits who began withdrawing their savings.",Fake Financial,"December 18, 2023"
Fake: Indian Army captures entire Aksai Chin in overnight operation (Variant 777),A fabricated news report claiming that the Indian Army had conducted a surprise overnight offensive operation and captured all of Aksai Chin from China spread widely on social media. The Ministry of Defence and the Army issued categorical denials. The article used photographs from a different military exercise held years earlier. Intelligence officials said such fabricated news stories could create dangerous misunderstandings with neighbouring countries.,Fake Military,"October 28, 2017"
False claim: Indian Navy sinks two Pakistani submarines near Karachi (Variant 778),A fake news item claiming that the Indian Navy had sunk two Pakistani submarines in the Arabian Sea near Karachi during a covert operation circulated widely on nationalistic social media accounts. The Indian Navy and the Ministry of Defence denied any such operation. Naval analysts said such a development would have been an act of war and could not have been kept secret. The post was traced to a Pakistani account that appeared to be testing disinformation.,Fake Military,"December 04, 2025"
Fabricated: Defence Ministry approves deployment of Rafale jets against China (Variant 779),A fake news article claiming that India had deployed Rafale fighter jets in a combat configuration against Chinese positions in eastern Ladakh and had shot down a Chinese surveillance drone circulated with inflammatory commentary. The Indian Air Force said the story was fabricated. IAF officials confirmed that Rafale jets were stationed in Ladakh but denied any combat engagement. The story was designed to exploit tensions during the Ladakh standoff.,Fake Military,"December 22, 2019"
Misleading: Video shared as proof of Pakistani soldiers surrendering in Kashmir (Variant 780),A video of soldiers in uniform appearing to surrender was widely shared on social media with captions claiming it showed Pakistani Army soldiers surrendering to the Indian Army in the Kupwara sector of Kashmir. The Indian Army clarified that the video was old footage from a completely different country and bore no relation to any operation in Kashmir. Military analysts identified the uniforms as belonging to a country in sub-Saharan Africa.,Fake Military,"December 01, 2022"
Fake: Army Chief announces India will recapture Pakistan-Occupied Kashmir by 2025 (Variant 781),A fabricated quote attributed to the Chief of Army Staff claiming that India had set a military deadline of 2025 to take back Pakistan-Occupied Kashmir by force circulated in the form of a fake news interview transcript. The Army Headquarters issued a denial and clarified that the Chief of Army Staff had given no such interview. The fabricated quote was being used to inflame nationalist sentiments and push a hardline agenda.,Fake Military,"August 01, 2014"
Fake: Election Commission cancels election results in three states due to fraud (Variant 782),A fake notification appearing to be from the Election Commission of India claiming that election results in three states were being cancelled due to widespread electoral fraud and EVM tampering was shared thousands of times on WhatsApp. The Election Commission issued an urgent clarification that no such order had been passed. The fake notification appeared within hours of an opposition party's defeat and was designed to delegitimise the results.,Fake Election,"March 08, 2025"
Misleading: Ballot papers found burned in Maharashtra villages (Variant 783),"A video showing burning papers in a field in rural Maharashtra was shared with captions claiming that ballot papers had been found being burned ahead of assembly elections, alleging a massive conspiracy by the ruling party to destroy opposition votes. Fact-checkers found the burning papers were farm waste being disposed of by a farmer. The Maharashtra Chief Electoral Officer clarified that ballot papers were not used in the state as voting was entirely electronic.",Fake Election,"February 12, 2025"
Viral fake: Exit poll data leaked showing Congress winning 350 Lok Sabha seats (Variant 784),A fake exit poll data sheet attributed to a private polling agency claiming to show Congress winning 350 Lok Sabha seats in the 2024 general elections circulated widely days before actual exit polls were permitted to be published. The Election Commission reminded media that publishing exit polls before the stipulated time was illegal. The polling agency named in the fake sheet denied publishing any such data.,Fake Election,"February 28, 2021"
False: India to implement one-child policy by 2025 (Variant 785),A viral post falsely claimed that the Indian government had approved a one-child population control policy that would come into effect from January 2025 and would penalise families with more than one child by revoking government benefits. No such law or policy was proposed or passed. The Ministry of Health clarified that India has a voluntary family planning programme and there are no plans for mandatory restrictions on family size.,Fake Policy,"July 11, 2020"
Fabricated: Uniform Civil Code bans multiple religious festivals in one week (Variant 786),"A fabricated post claimed that the Uniform Civil Code, once implemented, would ban the celebration of more than one religious festival in any given week and that families violating this could be fined. The Law Ministry clarified that the UCC being discussed related to personal laws on marriage, inheritance, and adoption and had nothing to do with religious festivals. The post was widely shared with outrage by members of multiple religious communities.",Fake Policy,"November 01, 2018"
Fake viral video: Snake discovered in food packet at popular restaurant chain (Variant 787),A viral video claiming to show a live snake being discovered inside a food packet at a branch of a popular pan-India restaurant chain spread widely on social media. The restaurant chain issued a statement saying the video was fabricated and no such incident had occurred at any of its outlets. They requested a police investigation into what they described as a malicious attempt to damage their brand reputation.,Fake Viral,"October 22, 2023"
Misleading: Photograph of smiling children shared as victims of gas tragedy (Variant 788),A photograph of smiling healthy children was circulated with the caption claiming it showed children who had survived a toxic gas leak incident in a village in Andhra Pradesh. The original photograph was from a different country entirely and the children shown were not connected to any gas tragedy. The misuse of children's photographs for disinformation was condemned by child welfare organisations.,Fake Viral,"November 16, 2021"
Fake: India to introduce mandatory yoga tax on non-practitioners (Variant 789),A satirical post claiming that the government was planning to introduce a special tax on citizens who did not practice yoga daily went viral and was mistaken for real news by thousands of people. Multiple fact-checkers clarified the post was satire from a comedy website. However the story had been shared without the satire tag by hundreds of accounts. The Ministry of AYUSH said no such tax was ever considered.,Fake Policy,"February 17, 2022"
Fabricated: Mukesh Ambani announces free Jio 5G for all Indians for life (Variant 790),A fake advertisement designed to look like an official press release from Reliance Industries claimed that Chairman Mukesh Ambani had announced that Jio 5G services would be provided free of charge to all Indians for life as a gift on India's 75th Independence Day. Reliance Jio issued a clarification that no such announcement had been made. The fake post contained phishing links. Cybercrime units tracked thousands of people who clicked the links.,Fake Financial,"June 22, 2019"
Viral lie: IIT Bombay professor discovers permanent cure for diabetes (Variant 791),A viral social media post attributed a quote to a named IIT Bombay professor claiming he had discovered a permanent cure for diabetes using a combination of common kitchen spices. The professor named denied making any such claim. IIT Bombay also issued a denial. The Indian Diabetes Research Society warned that such false cures could lead patients to abandon their prescribed medication with potentially life-threatening consequences.,Fake Health,"October 13, 2014"
False report: Government to shut down all WhatsApp groups above 100 members (Variant 792),A fake government order claiming that the Ministry of Electronics and Information Technology had directed WhatsApp to shut down all groups with more than 100 members with immediate effect citing national security concerns caused mass panic among users. MeitY clarified that no such order had been issued. WhatsApp also said it had not received any such directive. The message may have been aimed at disrupting community networks used for local coordination.,Fake Policy,"December 25, 2014"
Viral claim: Rahul Gandhi converts to Islam during foreign trip (Variant 793),A viral post circulating on social media claimed that Congress leader Rahul Gandhi had converted to Islam during a visit to a Gulf country and changed his name. The post was shared lakhs of times on WhatsApp and Facebook with edited photos. BOOM Live and AltNews debunked the claim calling it completely fabricated. The photos used were from a different event. Gandhi had simply visited a mosque as part of a cultural programme during an official visit.,Fake Politics,"April 06, 2015"
Fake news: PM Modi announces Rs 15 lakh in every Indian bank account (Variant 794),A widely circulated WhatsApp forward claimed that Prime Minister Narendra Modi had announced that Rs 15 lakh recovered from black money would be deposited in every Indian citizen's bank account by a specific date. The claim resurfaced multiple times over the years. The Press Information Bureau's fact-check unit clarified no such scheme was announced. The claim distorted a statement made during an election rally that was taken out of context.,Fake Politics,"May 04, 2021"
Fabricated: Mamata Banerjee resigns as West Bengal Chief Minister (Variant 795),A fabricated news article claiming that West Bengal Chief Minister Mamata Banerjee had resigned citing health reasons circulated widely on social media. The article used the logo of a major news channel and appeared designed to mislead readers. Fact-checkers traced the post to a website that mimics legitimate news portals. Banerjee's office issued a strong denial. The fake post appeared immediately before local body elections.,Fake Politics,"February 20, 2025"
Misleading: Video of protest falsely labelled as anti-Modi rally in America (Variant 796),A video of a large protest in New York City was shared on social media with claims that Indian Americans were protesting against Prime Minister Modi's visit to the United States. AltNews found the video was actually from a protest against a different political issue and had nothing to do with India or Modi's visit. The video predated Modi's US visit by several years. Several verified Twitter accounts shared the misleading claim.,Fake Politics,"October 25, 2018"
False: Electoral bonds scheme declared legal by Supreme Court (Variant 797),A social media post claimed that the Supreme Court of India had upheld the electoral bonds scheme and declared it fully constitutional. The post was accompanied by a doctored newspaper front page. In reality the Supreme Court had struck down the scheme as unconstitutional. The court said it violated the right to information. The Election Commission was ordered to publish donor and recipient details on its website.,Fake Politics,"April 11, 2016"
Fabricated resignation letter of Arvind Kejriwal goes viral (Variant 798),A fabricated resignation letter purportedly written by Delhi Chief Minister Arvind Kejriwal circulated widely on social media. The letter claimed Kejriwal was resigning from both the Chief Ministership and the party leadership citing health and personal reasons. The Aam Aadmi Party issued an urgent denial calling the letter completely forged. Delhi Police was asked to investigate the source of the fabrication.,Fake Politics,"April 03, 2016"
Fake: Video claims to show EVMs being tampered before Gujarat elections (Variant 799),A video circulated on social media claiming to show Electronic Voting Machines being transported secretly at night before Gujarat assembly elections was debunked by fact-checkers. The video was from a different state in a different year and had no connection to Gujarat elections. The Election Commission of India issued a statement clarifying the EVMs are sealed and guarded at all times under the supervision of government officials.,Fake Politics,"April 12, 2025"
Misleading claim that Narendra Modi has secret Swiss bank account (Variant 800),A blog post that went viral on social media claimed that a leaked document had revealed that Prime Minister Narendra Modi maintained a secret Swiss bank account containing hundreds of crores of rupees. Fact-checkers could not find any credible original source for the claim. The document shown in the post had tell-tale signs of forgery. The government denied the claim. The post appeared to have been coordinated to circulate before election season.,Fake Politics,"May 07, 2024"
Viral fake: Yogi Adityanath orders ban on Friday namaz in all UP parks (Variant 801),A fake government order purportedly issued by the Uttar Pradesh government circulated on social media claiming that Chief Minister Yogi Adityanath had banned Friday prayers in all public parks across the state. The order carried what appeared to be an official letterhead with fake signatures. The UP government issued a clarification that no such order had been issued. Fact-checkers said the letterhead was inconsistent with genuine government orders.,Fake Politics,"July 16, 2021"
Manipulated photo shows Sonia Gandhi tearing Indian Constitution (Variant 802),A manipulated photograph that appeared to show Congress president Sonia Gandhi tearing pages of the Indian Constitution circulated on social media triggering outrage. The original photograph was from a press conference where she was shown holding a document. Fact-checkers verified the manipulation using reverse image search. Gandhi's office condemned the spread of the morphed image and demanded action against those circulating it.,Fake Politics,"September 17, 2022"
False claim: India to adopt Islamic banking under new RBI guidelines (Variant 803),A viral WhatsApp message claimed that the Reserve Bank of India had issued new guidelines mandating the adoption of Islamic or Sharia-compliant banking practices across India's banking sector. The RBI issued a public clarification that it had issued no such guidelines. The claim was traced to a Pakistani website. It was shared with inflammatory commentary and caused communal tension in some areas.,Fake Politics,"October 10, 2023"
Fake news: Article 370 to be restored after Supreme Court order (Variant 804),A false news article claimed that the Supreme Court of India had ordered the restoration of Article 370 and special status of Jammu and Kashmir. The article used the headline style of a prominent news channel. The Supreme Court had in fact upheld the abrogation of Article 370 in its judgment. The court also directed elections to be held in J&K. The fake article caused confusion and was shared by several social media accounts.,Fake Politics,"April 17, 2018"
False claim: Pakistani army officer photographed with Pulwama attacker (Variant 805),A photograph that claimed to show a Pakistani army officer posing with the Pulwama attack suicide bomber Adil Ahmad Dar began circulating on social media after the attack. Fact-checkers found the photograph was old and had no connection to the Pulwama attack or Pakistan army. The individual in the photograph was identified as an unrelated person. India-Pakistan tensions were running high when the misleading post went viral.,Fake Terrorism,"August 11, 2020"
Misleading: Video of Bangladesh violence shared as anti-Hindu attacks in India (Variant 806),A video showing violence and destruction circulating on social media was shared by multiple accounts with claims that it showed attacks on Hindu temples in India. AltNews and BOOM Live traced the video to Bangladesh where communal violence had broken out. The misleading captions caused widespread outrage. The video had nothing to do with India. Several accounts sharing the false claim had large followings.,Fake Security,"November 06, 2023"
Fake: ISIS announces India as next target in video (Variant 807),A video purportedly from the Islamic State threatening India as its next major target circulated widely on social media and messaging apps. Intelligence agencies and counter-terrorism analysts said the video could not be verified and appeared to be fabricated. The Ministry of Home Affairs said no credible threat had been received. Security agencies said they were monitoring the situation and such unverified claims could cause unnecessary panic.,Fake Security,"February 03, 2016"
Fabricated encounter video falsely claimed to show surgical strike footage (Variant 808),A video of what appeared to be a military action at night was widely shared on social media as authentic footage of the Indian Army's surgical strikes across the Line of Control following the Uri attack. The Indian Army clarified that it had not released any official footage of the surgical strikes. Multiple fact-checking organisations traced the video to video game footage and old training exercises. The video was shared by prominent verified accounts.,Fake Security,"August 06, 2019"
False: Hafiz Saeed arrested and extradited to India (Variant 809),A false news report claiming that Pakistan had arrested Lashkar-e-Taiba founder Hafiz Saeed and agreed to extradite him to India went viral on social media. The claim was completely baseless. The Indian Ministry of External Affairs said it was not aware of any such development. Saeed has been convicted by Pakistani courts on terror financing charges but remains in Pakistan. His extradition to India has been demanded by New Delhi for years.,Fake Security,"December 20, 2025"
Viral fake: NIA arrests 200 sleeper cells across India in midnight operation (Variant 810),A fake news report claiming that the National Investigation Agency had simultaneously arrested members of 200 ISIS sleeper cells across India in a coordinated midnight operation circulated rapidly on WhatsApp. The NIA issued an immediate denial saying no such operation had been conducted. The news appeared on a website that mimicked the design of a prominent Indian news network. The fake article included fictional names of arrested individuals and locations.,Fake Security,"December 23, 2020"
Misleading: Old video of blast in Iraq shared as recent terror attack in Jammu (Variant 811),An old video of a massive explosion in Iraq was shared on social media platforms with captions claiming it showed a recent terrorist attack in the Jammu region. Dozens of accounts shared the clip with inflammatory commentary. Fact-checkers found the original video was from a 2014 explosion in Baghdad. No such attack had occurred in Jammu. The police in Jammu issued a statement warning against circulating fake news about security incidents.,Fake Security,"September 15, 2020"
False claim: 50000 Rohingya militants infiltrate India through Bangladesh border (Variant 812),"A widely shared post claimed that more than 50,000 Rohingya militants armed with automatic weapons had crossed into India from Bangladesh over recent months. The claim was described as entirely fabricated by fact-checkers. The Border Security Force said there was no credible intelligence to support such a claim. The post appeared designed to inflame communal tensions. It was traced to websites known for spreading anti-Muslim misinformation.",Fake Security,"August 22, 2019"
Fabricated: Home Ministry issues alert about planned attack on Varanasi temple (Variant 813),A fake alert purportedly from the Ministry of Home Affairs warning of an imminent terrorist attack on a famous temple in Varanasi circulated on WhatsApp groups triggering panic among residents and pilgrims. The Ministry issued an immediate clarification that it had issued no such alert and that the circulating message was fake. Police said such fake messages could hamper security operations and cause unnecessary panic. An FIR was filed.,Fake Security,"April 09, 2014"
Fake video claims to show Pakistani drones dropping weapons in Punjab (Variant 814),A video circulating on social media was claimed to show Pakistani drones dropping weapons packages in Punjab's fields at night. The video had been edited to add what appeared to be drone footage with text overlays. Intelligence sources said the video appeared fabricated. Punjab Police said they were aware of the video and were examining it. The video circulated amid real concerns about drone activity along the India-Pakistan border.,Fake Security,"November 27, 2024"
"Fake: Drinking cow urine cures COVID-19, claims viral post (Variant 815)","A viral post shared widely on WhatsApp and Facebook claimed that drinking cow urine and applying cow dung paste could cure COVID-19 and provide immunity against the virus. The Indian Medical Association, WHO, and ICMR all clarified there was no scientific evidence to support such claims. Doctors warned that consuming cow urine could actually cause bacterial infections. The post was shared lakhs of times before fact-checkers could counter it.",Fake Health,"July 22, 2019"
Misleading: Covaxin found to cause permanent fertility problems in men (Variant 816),A false claim that Bharat Biotech's Covaxin COVID-19 vaccine caused permanent fertility problems in men circulated extensively on social media ahead of the vaccine's rollout. The claim was based on a distorted reading of clinical trial documents and was not supported by the trial data. Bharat Biotech and ICMR issued statements refuting the claim. Vaccine hesitancy experts said such misinformation was reducing uptake among young adults.,Fake Health,"May 09, 2018"
Viral fake: 5G towers being activated emit COVID-19 causing radiation (Variant 817),"Widespread fake news claims that 5G mobile towers were being secretly activated across Indian cities and emitting radiation that was causing people to experience COVID-like symptoms circulated on WhatsApp. In multiple cities people vandalised telecom towers after receiving these messages. The Department of Telecommunications, WHO, and health experts confirmed there is no connection between 5G technology and COVID-19.",Fake Health,"August 23, 2020"
False: Eating non-vegetarian food spreads coronavirus (Variant 818),"A viral WhatsApp message claiming that eating chicken, mutton, and other non-vegetarian food was a major route of COVID-19 transmission and urging people to become vegetarian immediately to protect themselves circulated widely in India. The World Health Organisation and ICMR clarified that COVID-19 is primarily spread through respiratory droplets and there was no evidence of transmission through food consumption.",Fake Health,"April 13, 2018"
Fabricated: Government planning to add contraceptive to municipal water supply (Variant 819),A viral message claimed that the Indian government was secretly planning to add contraceptive chemicals to municipal water supplies in select cities as part of a population control programme. The claim was completely fabricated. The Ministry of Jal Shakti and the central government issued strong denials. Water quality regulators said such claims were dangerous and could lead people to avoid safe drinking water.,Fake Health,"April 19, 2024"
Misleading claim that COVID vaccine contains microchip for surveillance (Variant 820),A viral video circulating on social media claimed that the COVID-19 vaccines being administered in India contained a microchip that would allow the government to track and surveil citizens. The video showed a magnet apparently sticking to a person's vaccination site. Scientists and fact-checkers explained that magnets sticking to skin is caused by the natural stickiness of skin and that vaccine ingredients contain no metallic components capable of attracting magnets.,Fake Health,"April 22, 2019"
False: Eating garlic and cloves can kill coronavirus in 10 minutes (Variant 821),"A message widely shared on WhatsApp claimed that eating a combination of garlic, cloves, and raw ginger could kill the coronavirus in the body within ten minutes. The message was attributed to a senior doctor at AIIMS Delhi, who denied making any such statement. Health authorities said there was no scientific evidence that any food item could kill SARS-CoV-2. The message contributed to shortages of these spices in local markets.",Fake Health,"June 08, 2025"
Viral fake: Homeopathy medicine found to give 100 percent protection from COVID (Variant 822),A viral post attributed to the Ministry of AYUSH claimed that a specific homeopathic medicine had been proven in government clinical trials to provide 100 percent protection against COVID-19 infection. The Ministry of AYUSH denied making any such claim and said no such clinical trial results had been released. Doctors warned that such misinformation could lead people to avoid proven protective measures like masks and social distancing.,Fake Health,"November 28, 2021"
Manipulated video falsely claims mosque converted to temple in Delhi (Variant 823),A manipulated video that appeared to show a mosque being converted into a temple in Delhi was widely shared on social media with inflammatory captions. Fact-checkers traced the original video to a different location in a different context. The video had been edited to add misleading text. Delhi Police issued a statement that no such incident had taken place. The video was shared with the apparent intent to inflame communal tensions.,Fake Communal,"September 02, 2015"
False claim: Muslims spitting on vegetables to spread COVID in markets (Variant 824),A viral message claimed that Muslim vendors were deliberately spitting on vegetables and fruits in markets to spread COVID-19 to Hindu customers. Police in multiple states issued warnings against sharing the fake message. Multiple arrests were made for spreading communally sensitive fake news. The claim contributed to attacks on Muslim vegetable vendors in some areas. This pattern of fake news was documented by civil society organisations.,Fake Communal,"July 16, 2017"
Viral fake: Church in Kerala offering money to convert Hindus to Christianity (Variant 825),A viral post claimed that a specific church in Kerala was offering lakhs of rupees to Hindu individuals who agreed to convert to Christianity along with a monthly stipend. The claim was debunked by the Kerala Catholic Bishops Conference and fact-checkers. The named church denied any such programme and said it was a fabrication designed to create communal tension. The state police warned of action against those spreading the false claim.,Fake Communal,"May 28, 2017"
Misleading: Old fire video shared as Hindu temple attacked by mob (Variant 826),An old video of a fire at a building was shared on social media with captions claiming it showed a Hindu temple being attacked and set on fire by a mob in a minority-dominated area. The video was traced by fact-checkers to a building fire in a completely different state that had nothing to do with communal violence. Several accounts with large followings continued to share the false caption even after being corrected.,Fake Communal,"June 07, 2020"
Fabricated fatwa claims Muslim women banned from voting (Variant 827),A fabricated document purportedly issued as a religious fatwa by an unnamed Islamic seminary claimed that Muslim women were forbidden from voting in Indian elections. The All India Muslim Personal Law Board and major Islamic bodies issued clarifications that no such fatwa had been issued by any credible religious authority. Election officials said such disinformation was aimed at suppressing voter turnout among Muslim women.,Fake Communal,"February 25, 2014"
False: Love jihad law allows arrest without evidence in all states (Variant 828),A viral message claimed that the central government had passed a nationwide Love Jihad law that allowed police to arrest anyone accused of inducing marriage through deception without any evidence or complaint from the family. No such central law exists. Some states had enacted their own laws regarding conversion by force but these contained several procedural safeguards. Fact-checkers said the viral message grossly misrepresented existing laws.,Fake Communal,"August 10, 2019"
Fake scheme: Government offering free laptops to all students under PM Yojana (Variant 829),A fake government scheme claiming that the government would provide free laptops to all students who scored above 60 percent in board examinations under a fictional PM Laptop Yojana went viral on social media. The post contained a link to a phishing website designed to steal personal and bank details. The Ministry of Education clarified that no such scheme existed. Cybercrime officials warned students not to enter personal information on such websites.,Fake Financial,"November 24, 2021"
Viral fraud: Fake Jio offer promises unlimited data for life for Rs 99 (Variant 830),A fake offer purportedly from Reliance Jio claimed that users could get unlimited data and calling for life by paying a one-time fee of Rs 99 by clicking a link. The link led to a phishing website. Jio issued a public advisory warning customers not to fall for the scam and not to click on unverified links. Thousands of users reportedly lost money or had their accounts compromised by similar telecom-related scams.,Fake Financial,"November 24, 2021"
Fake: Government launching free gas cylinder scheme for Aadhaar holders (Variant 831),A WhatsApp forward claiming that the government had launched a scheme to provide two free LPG cylinders every month to all Aadhaar card holders starting from a specific date circulated widely ahead of elections. The Ministry of Petroleum confirmed no such scheme had been announced. The Post contained a registration link leading to a website that harvested personal data. The PIB Fact Check unit flagged the message as fake.,Fake Financial,"April 17, 2022"
False: RBI cancelling all Rs 2000 notes within 24 hours without exchange (Variant 832),A viral WhatsApp message after the government announced the withdrawal of Rs 2000 notes from circulation claimed that the RBI had issued an emergency order cancelling all Rs 2000 notes with immediate effect without any exchange facility. The message caused panic. The RBI clarified that Rs 2000 notes remained legal tender and could be exchanged at banks or deposited into accounts until a specified date. The misinformation was widely spread.,Fake Financial,"February 08, 2025"
Fabricated: PM Kisan scheme to transfer Rs 25000 per month to all farmers (Variant 833),"A fabricated notification purportedly from the Ministry of Agriculture claimed that the PM Kisan scheme benefit had been increased to Rs 25,000 per month for each enrolled farmer. The authentic scheme provides Rs 6,000 per year. The Ministry of Agriculture issued a clarification that no such enhancement had been approved. The fake notification carried forged signatures of ministry officials.",Fake Financial,"October 17, 2018"
False: Chandrayaan-3 discovers water reservoirs large enough for cities (Variant 834),"A fake news article claiming that India's Chandrayaan-3 Pragyan rover had discovered massive underground water reservoirs on the Moon capable of supporting an entire city of a million people circulated widely. ISRO clarified that while the mission had confirmed the presence of sulphur and other elements on the lunar surface, no underground water reservoirs had been found. The fake article cited fictional ISRO scientists by name.",Fake Science,"September 08, 2021"
Misleading: NASA announces asteroid to hit India in 2024 (Variant 835),A viral post claimed that NASA had issued an official alert warning that a large asteroid was on a direct collision course with India and would impact near Mumbai in mid-2024. NASA and ISRO both clarified that no such alert had been issued and no known asteroid posed any risk to Earth in that period. The post used NASA's logo without authorisation. It caused widespread concern particularly after going viral on WhatsApp groups.,Fake Science,"April 19, 2016"
Fake: Government secretly dumping toxic chemicals in Ganga as population control (Variant 836),A viral message claimed that the government was secretly adding toxic sterilising chemicals to the Ganga river under the cover of the Namami Gange pollution cleanup programme. The National Mission for Clean Ganga and the Ministry of Jal Shakti strongly denied the claim. River quality experts said the claim was scientifically absurd. The message appeared to be designed to undermine public trust in the river cleaning programme.,Fake Environment,"April 16, 2017"
False report: ISRO scientist defects to China with rocket technology (Variant 837),A fabricated news report claiming that a senior ISRO scientist had defected to China carrying classified rocket propulsion technology was shared widely by accounts promoting nationalist and anti-China content. ISRO and the Department of Space issued a categorical denial. Security agencies said no such incident had occurred. The fake story used the name of a real ISRO official who denied any involvement. Several websites repeated the baseless claim.,Fake Science,"March 06, 2023"
Fake: Taj Mahal original Hindu temple documents uncovered at National Archives (Variant 838),A viral post claimed that researchers at the National Archives of India had uncovered documents definitively proving that the Taj Mahal was originally a Hindu temple called Tejo Mahalaya. The Archaeological Survey of India reiterated its official position that the Taj Mahal is an Islamic monument built by Mughal emperor Shah Jahan in memory of his wife Mumtaz Mahal. The ASI said no such documents exist in the National Archives.,Fake Historical,"September 18, 2015"
Misleading claim about Netaji Subhash Chandra Bose living secretly until 1985 (Variant 839),A post circulating on social media claimed that declassified government files had conclusively proven that Netaji Subhash Chandra Bose did not die in a plane crash in 1945 and had been living secretly in a Himalayan ashram until 1985 under a different identity. The Prime Minister's Office said the declassified files did not contain any such information. Historians said the claim was based on a misreading of the documents.,Fake Historical,"March 09, 2022"
False claim that Indian rupee was world's strongest currency before 1947 (Variant 840),"A viral social media post and video claimed that the Indian rupee was the world's strongest currency before 1947 and that one rupee was equal to 1 US dollar at the time of independence. Economists clarified that in 1947 one rupee was approximately equal to one US dollar, not because of the rupee's strength but because both currencies were pegged to gold and sterling at specific rates. The post misrepresented exchange rate history significantly.",Fake Historical,"April 01, 2014"
Fake death news: Amitabh Bachchan death reported by fabricated news article (Variant 841),A fabricated news article claiming that veteran Bollywood actor Amitabh Bachchan had died at a Mumbai hospital following a cardiac arrest went viral on social media. The article used the name and logo design of a major Indian news network. Bachchan took to his official social media accounts to deny the reports and said he was in good health. His team stated that fake death stories about him had circulated multiple times in the past.,Fake Celebrity,"March 13, 2014"
Fake: Sachin Tendulkar endorses cryptocurrency investment platform (Variant 842),A fake advertisement using photographs of cricket legend Sachin Tendulkar and a fabricated quote from him circulated on social media claiming he was endorsing a cryptocurrency investment platform and had made crores of rupees using it. Tendulkar issued a statement strongly denying the advertisement and warning the public that he had never endorsed any cryptocurrency platform. Cybercrime officials registered a case over the fraudulent advertisement.,Fake Financial,"August 16, 2021"
Morphed video circulates falsely showing PM Modi dancing at private party (Variant 843),A morphed video that appeared to show Prime Minister Narendra Modi dancing at a private party and making controversial statements circulated widely before the 2024 elections. The video was identified as a deepfake by technology experts at multiple organisations. The Election Commission of India flagged the video to social media platforms for removal. The BJP filed a police complaint. The incident highlighted the growing threat of AI-generated political disinformation.,Fake Politics,"March 01, 2014"
Viral fake: Virat Kohli retires from all forms of cricket citing depression (Variant 844),A fake news post claiming that Indian cricket team star Virat Kohli had announced his retirement from all forms of cricket in an emotional statement citing personal and mental health struggles went viral on social media. The Board of Control for Cricket in India clarified that no such announcement had been made. Kohli's management team also denied the news. The post appeared to use a cloned version of a verified sports news website.,Fake Sports,"April 02, 2023"
Fake: India to introduce mandatory chip implant for all Aadhaar holders (Variant 845),A viral message claimed that the government had issued a notification requiring all Aadhaar card holders to get a microchip implanted under their skin by a specific date or face cancellation of their Aadhaar-linked benefits including bank accounts and ration cards. The Unique Identification Authority of India issued an immediate clarification that no such mandate had been issued. The fake message caused considerable panic especially in rural areas.,Fake Policy,"April 25, 2018"
False claim: Petrol prices to increase by Rs 50 per litre from next month (Variant 846),A fake notification purportedly from the Ministry of Petroleum and Natural Gas claiming that petrol prices would be increased by Rs 50 per litre and diesel by Rs 40 per litre from the first of the following month circulated widely. The Ministry issued a denial. The fake notification used an official-looking letterhead but contained errors that identified it as forged. Such fake fuel price notifications appear periodically on social media.,Fake Policy,"May 23, 2016"
